1.2509148236013128,-1.0,219.51675605192662,-1.0,-0.8258285749827216,-1.0,"-1.0"
1.8970851763986873,1.39,254.15,48.4,0.8258285749827216,80,"31"
-1.0,0.0988887643152139,116.5768077556159,-1.0,-1.0,-1.0,"1.7064165958053792"
11.122,0.32911123568478606,254.15,48.4,20.364378504270533,2.5579635125639864,"22.29358340419462"
-1.0,-1.0,145.880226307906,-1.0,-1.0,-1.0,"-1.0"
6.6920062396849795,1.2263847580072307,254.15,48.4,88,30.860836916314565,"31"
-1.0,-1.0,-1.0,5.6091542506780225,-1.0,-1.0,"-1.0"
11.122,1.39,254.15,6.790845749321978,88,80,"31"
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,"-1.0"
0.5580842382304434,-0.22530609639026478,254.15,48.4,35.97596030298457,0.02666948385892698,"12.119099445548382"
-1.0,-1.0,123.67413727278554,-1.0,-1.0,-1.0,"-1.0"
3.432394076224128,1.2809992850638257,254.15,48.4,7.117171146011746,80,"6.66040870795932"
-1.0,0.05078735900117806,204.51005881027692,5.241461524576042,-1.0,-1.0,"-1.0"
11.122,0.05721264099882195,254.15,6.758538475423958,88,2.532555735336,"31"
4.9750502465733035,-1.0,-1.0,-1.0,-1.0,-1.0,"-1.0"
6.356949753426697,1.39,254.15,48.4,88,80,"31"
-1.0,-1.0,-1.0,10.33404266868282,-1.0,-1.0,"-1.0"
11.122,1.39,254.15,13.265957331317182,88,80,"31"
0.4178759618543759,0.004157355937932317,240.6106091910407,1.0212721869442307,-1.0,-1.0,"2.41926353075059"
0.770124038145624,0.2718426440620677,246.2693908089593,4.578727813055769,1.805128000228625,3.2431121659789754,"7.58073646924941"
0.6863065563472812,-0.12779562090006777,156.0832024361839,4.495132531563938,-1.0,-1.0,"14.504187514403204"
6.349693443652719,0.31979562090006775,254.15,25.104867468436062,88,33.031093358712106,"19.495812485596794"
-1.0,-0.6660674316851053,221.48214669724638,-1.0,-1.0,-1.0,"-1.0"
11.122,0.8820674316851053,250.7778533027536,48.4,22.901768059807004,13.925874480880285,"31"
0.10422484196679771,-1.0,225.26367335442944,1.1489229227763351,-1.0,-1.0,"-1.0"
0.8757751580332023,1.39,254.15,3.2510770772236652,88,2.861615602445731,"2.24717269175507"
-1.0,-1.0,237.54056291217594,-1.0,-1.0,-1.0,"-1.0"
1.7129491665731549,1.39,242.75943708782407,48.4,88,1.9394014144794658,"31"
3.40161830310132,0.18986580906985404,-1.0,-1.0,-1.0,-0.7404062825809626,"15.293724631167036"
